payload_key	replica	category_id	transferred_rows	payload_archive_size_bytes	payload_archive_sha256	archive_file_set_pass	internal_sha256_pass	provenance_pass
replica_0605__ge4tag	605	ge4tag	30996	4131468	24b453942e2adbde3d4b98c32f66519247db560186f448adc8e574fcec18f55a	True	True	True
replica_0606__exact3tag	606	exact3tag	108824	14122586	76bd6a1843cd9e91bfc99137cc12d5432befad9060ba1d255a4fc5603c12d17a	True	True	True
replica_0606__ge4tag	606	ge4tag	30965	3889979	742dd30c7eebcc68845c0bc48a91d37ad1f5e6a0e18ff8bbd2303f122198eb33	True	True	True
replica_0607__exact3tag	607	exact3tag	108766	14516566	017f1d98f7fbefc6771300e3dbf8f83c212ccb6ab172c0b2323102de54a06206	True	True	True
replica_0607__ge4tag	607	ge4tag	30492	4038810	71d4cd0151bfe6f2f25bdf2bb04d57948e221409ff79e3e0694508c2d3baa636	True	True	True
replica_0608__exact3tag	608	exact3tag	108396	15009588	aec9e70fd4e932f80787f6ab30ac96c595f84e42af579be81fb93c96a7df8d3c	True	True	True
replica_0608__ge4tag	608	ge4tag	30530	4281894	e1b0dc4db1df76778eb429c93c1a04b3513fa17a654ddaedf83a61889f7af07a	True	True	True
replica_0609__exact3tag	609	exact3tag	108298	15135811	3116e282d985b62bce8b92667865455574402bb828c418af7e562f8b8f6090cd	True	True	True
replica_0609__ge4tag	609	ge4tag	30793	4494704	365faed063b44670bcc06d3b3f827f6b2472a365463ae48e0d3e0a207ebce716	True	True	True
replica_0610__exact3tag	610	exact3tag	108467	14422318	5497f49d04c521b75b7ec5f6ac09628e0e97bb37938ee520dbe0ed58c2a5a267	True	True	True
replica_0610__ge4tag	610	ge4tag	30714	4157423	cc3d748bb9d45b4b8c560cca20c50cf48dcfc95ccb5599d8bb2e6e1580b9e094	True	True	True
replica_0611__exact3tag	611	exact3tag	108546	14260072	f661d56f808507058947cca11a9b42578740b1d314f55f628bb6e838aef8dfda	True	True	True
replica_0611__ge4tag	611	ge4tag	31002	3965903	13a9482054daa34eebecb7d9038c0e527578eaca72da46c2dc7158938acfa564	True	True	True
replica_0612__exact3tag	612	exact3tag	108815	14932733	9330860953c874a4528dc4cc816623b36d1f72b28cd7043b38f663bae74669ae	True	True	True
replica_0612__ge4tag	612	ge4tag	30986	4194861	1010c12cde1a56e64e9c73b22e9a4bd6c0eeee4c41af2c21ab607df888324b57	True	True	True
replica_0613__exact3tag	613	exact3tag	107994	14157163	3a8f67f57751ea3d0af6229d9ff0fe274363b89a0a5f571f593f7de316c60e24	True	True	True
replica_0613__ge4tag	613	ge4tag	30482	3970476	dc1d506bc62e3e255627eadb9b785c6f5a7544c08b9e4f0be6d1499830886c0c	True	True	True
replica_0614__exact3tag	614	exact3tag	108640	14925374	74defed3ea2dfd8415361998aab156e0224599a91eeed42e98290b75da79854e	True	True	True
replica_0614__ge4tag	614	ge4tag	30859	4310713	f0b8fe5cf91cdad48a929dd8cff11d5381858f8ffe8e8ecdc3e64b8f91204977	True	True	True
replica_0615__exact3tag	615	exact3tag	108390	14869292	ad9fa07cd2df640bd1095a56d633b438bac989f9ee10320b2ea582c663fa3fb3	True	True	True
replica_0615__ge4tag	615	ge4tag	30709	4235667	fdea2acd2387807ec72454bc4bf5ecd00112e68b469196f44ca8f060b1af5a67	True	True	True
replica_0616__exact3tag	616	exact3tag	108728	14320738	609966c7518666efc6e8c7c5b512027de555bb8fef5d1ad0e8d2465839b3c6c7	True	True	True
replica_0616__ge4tag	616	ge4tag	30758	3918186	0bb081c8062e0298117eabc3954fd6ee1ccbd223f98bc78e0f1265d915db5cfc	True	True	True
replica_0617__exact3tag	617	exact3tag	108577	15273412	f19f43670b6885a59c13679501df89db57eefcb5d502016015b83d1c66721bb3	True	True	True
replica_0617__ge4tag	617	ge4tag	30795	4563145	6cf6a439d41ed4cf59b7bdd0cf9504edabbebb6c5ce6a4386f2def9b5e7a7c73	True	True	True
replica_0618__exact3tag	618	exact3tag	108581	14270453	8f76451c6400bd07fc4e50ec730db0febcfa23b0e5ed238e4bccabb90adb7f5a	True	True	True
replica_0618__ge4tag	618	ge4tag	30573	3906404	0549ccb7f611c4928bb37c9dcebffec7ea27d5dcd2298de660912fc8ccff5929	True	True	True
replica_0619__exact3tag	619	exact3tag	108743	14795432	4f3007a15fe897a00e42c5157d961f0b3c19af2e0ce49294db7787e15037c66c	True	True	True
replica_0619__ge4tag	619	ge4tag	30682	4274950	8b415c214f040d90ba01e2e51e9350862c680b3f11ea4106df8157b29419c781	True	True	True
replica_0620__exact3tag	620	exact3tag	108499	14398301	228ee191a5781b69635faf4cb5a19f700cd07247a043ed2f0091d968e24832f1	True	True	True
replica_0620__ge4tag	620	ge4tag	30917	4215870	c067baecb9a81d42993de582698d8b223a8b402622c327e96d2fb82ac8503bee	True	True	True
replica_0621__exact3tag	621	exact3tag	108654	14693904	c2f6d383d983dd2a022ce42981159ebeb5ad7346a497f07f45056b29238420e9	True	True	True
replica_0621__ge4tag	621	ge4tag	30623	4010914	46ef0dfbf6591e29d44a95f0c5ee1ccfa6951d69e074b91837b8cab22227068b	True	True	True
replica_0622__exact3tag	622	exact3tag	108521	14435717	6a9c5aa752ed2d5f30adf8edcfc50a329cea06edbce313abb883e7a071326ae6	True	True	True
replica_0622__ge4tag	622	ge4tag	30492	3984401	d0ff7bbdccb2c84c91824045a9a7e11eed5faaa9bd7f82cb9e99b3192d799ed9	True	True	True
replica_0623__exact3tag	623	exact3tag	108667	15210710	53436a5b02df56e408740e91adba6f3e3eb334fd9a60ff61c0f251c21bdbbaeb	True	True	True
replica_0623__ge4tag	623	ge4tag	30604	4235307	f52cf5e345557bb5a70a52fd664fc6aae5fe979619c0611f098ed0ee3a2ed69a	True	True	True
replica_0624__exact3tag	624	exact3tag	108819	15023006	fc420d4b041ff19cef465d963376cd4510f63d47ad28ea0f75c6f7f6c2cde0c7	True	True	True
replica_0624__ge4tag	624	ge4tag	30664	4430215	80ed50c01dc1ab716f69d43cdb56ab5b176a3483f4b785bcb64054cd9a1b2795	True	True	True
replica_0625__exact3tag	625	exact3tag	108518	14009873	219d3d38fcb7aa6ca43e2494c7dda13004cb000d0c0b30da92502ebd300e1f15	True	True	True
replica_0625__ge4tag	625	ge4tag	30508	3685399	0df78ccf840de88601a200c6e5f4b3c545aec53f09e33343886aafbf92a40335	True	True	True
replica_0626__exact3tag	626	exact3tag	108673	14596987	678d271a83ab23289af34a3b16535c79f44653d03d20c39b7d5b8112bd5dead5	True	True	True
replica_0626__ge4tag	626	ge4tag	31002	4226759	4b2c9559c3e8b0ebd0f61af5ca92a49e8e209a4876e114ce86c1660d40948628	True	True	True
replica_0627__exact3tag	627	exact3tag	109324	14987380	b7513c48504177d34ce505403fa7a0fe2d73f383f19f3324559b1a7ca768e581	True	True	True
replica_0627__ge4tag	627	ge4tag	30895	4193239	ad3ef58f92e4fc3cdb986eefb2f7fa2fae85543e09b52db297dc08ed8da834be	True	True	True
replica_0628__exact3tag	628	exact3tag	108270	14211556	b2f98c9b4d5d9c707fe5efc0f04b0582c8ea3e3d04c08a5e5fbbcbc15f8af61a	True	True	True
replica_0628__ge4tag	628	ge4tag	30650	3987742	a0f345e2b8e1f30ed39076a3e2ec807536d8a4eeff66f1ba452bd1333e41c8ae	True	True	True
replica_0629__exact3tag	629	exact3tag	108509	14124217	4725039c00eefbdec725a06faa3539bd29eebd2e276577b0add7166c4c059d5b	True	True	True
replica_0629__ge4tag	629	ge4tag	30601	3795959	f54626509c2cadb75fd544fff5a259561dd7f9b6fc3ed6c8af3c2187c1bcc8fd	True	True	True
replica_0630__exact3tag	630	exact3tag	109076	15118393	7814bc4091ed34e97b746a1b6b4f4ca601452bd340766153ae2e12c41a6ee2c7	True	True	True
replica_0630__ge4tag	630	ge4tag	30808	4480497	9bf40c2aadc18d27d2d5892cf57e931be3f09ff8bdd07ac5b14fb1c34351a662	True	True	True
replica_0631__exact3tag	631	exact3tag	108636	14396436	569ea6eea4371472dbe0468792cf450780522edc7b3606f64b81abc0df12b37d	True	True	True
replica_0631__ge4tag	631	ge4tag	30614	4010098	3c43b2c936fb7a2048f8217e66ec4cbf93edaebd323f8ddcd1081b7727584856	True	True	True
replica_0632__exact3tag	632	exact3tag	108206	14025904	303ff672f2def83b7d2144082c609fd67584e41022127d3f89b41222244e7797	True	True	True
replica_0632__ge4tag	632	ge4tag	30939	3921290	34d7e453e82e89406b58738a46b57eab5ea5a9d6d41a37eb95d8b94bcfdf83b1	True	True	True
replica_0633__exact3tag	633	exact3tag	109063	14121488	2e6916fdce20470943429863c27284782f6e6e3d44e3054519b2715095bd1b6f	True	True	True
replica_0633__ge4tag	633	ge4tag	30790	4169949	5ad20e17758ec593e51845f0bfd3d265d6714d6a3855b8dd3a74d382dee1216c	True	True	True
replica_0634__exact3tag	634	exact3tag	108358	14378403	45b382b626b1045f5f38056668a2ae98edb0c6ece52707f041e943f874b79207	True	True	True
replica_0634__ge4tag	634	ge4tag	30747	3891945	1c278937323e49123893e6ff7e53338a961ef9fb6c839cfe46b63636574fcec7	True	True	True
replica_0635__exact3tag	635	exact3tag	108603	14949042	5e856746996c569b65f8582095cf3616d7e9a773200e2776c5095e3756b053c4	True	True	True
replica_0635__ge4tag	635	ge4tag	30551	4250472	8b8d159fc9b5c7b490e106c30607b965e6b4fff65355fab0d589019e9d841878	True	True	True
replica_0636__exact3tag	636	exact3tag	108342	14539431	9e9a2ec17a816455fd801f589ea8999f1abf7d7f7edb23ed5ff806e9b9c9143e	True	True	True
replica_0636__ge4tag	636	ge4tag	30609	3900716	f195b28473ca84c2e4e6451df0a66b715011c187b247f1e6609c341e3c49fccb	True	True	True
replica_0637__exact3tag	637	exact3tag	108205	14774438	bd1ead1de86c29b50fc0286bba609482618e3ba1d59d8aa945c0ba48ebef1692	True	True	True
replica_0637__ge4tag	637	ge4tag	30611	4297626	8ca6cdb47b8754c296c813400b71b6beb45adb1afedfa52d076ca7c5ccaadf90	True	True	True
replica_0638__exact3tag	638	exact3tag	108037	15097739	6678ba8b532f27dfa71db59bb5057f1f0bc786589ebd65528acade3189bf37e7	True	True	True
replica_0638__ge4tag	638	ge4tag	30677	4519486	d8c3d697ef6077f8de067b00a5b6984fc9ecab7559f2efc0d6dcdaa6ef22d9db	True	True	True
replica_0639__exact3tag	639	exact3tag	109127	14317321	d01557b9f782877895547185f2c0b2103fb56b4700c2c9987bacf50cbe73bbb6	True	True	True
replica_0639__ge4tag	639	ge4tag	30956	4130637	16669ceffc82479438b9cfeaf61666e20db612c21ffa960ffd85f238cc16f820	True	True	True
replica_0640__exact3tag	640	exact3tag	109320	14146516	3c70ce0134b7960293d87ec67f289d9b120b91c5eb704511ea09e27810b4c580	True	True	True
replica_0640__ge4tag	640	ge4tag	30529	3839622	bf4323a910afb66c3ea2ea1aed7993da13510e4479308de71e65c855dac0c7a4	True	True	True
replica_0641__exact3tag	641	exact3tag	108534	15520252	3fffba765b5b2cc74be75004796b5b501e2a643245177501560c16fb90bec757	True	True	True
replica_0641__ge4tag	641	ge4tag	30635	4379252	dfb380ca1e2c70ef1e9cd7bf850828799cab01ac26e167e344289bb387564312	True	True	True
replica_0642__exact3tag	642	exact3tag	108420	14427314	a6cf670d6bc413164e7077928484926a776fd80f0056ff14764d26a739c27f3c	True	True	True
replica_0642__ge4tag	642	ge4tag	30678	4128422	22a065f90897aae33da45a7626adfd5ae303d07ca832b682763235b3ca8002d1	True	True	True
replica_0643__exact3tag	643	exact3tag	108918	14631008	52bf50c494d4e185c0bb2d8e623529657cec3c5dddb23504a52d405bb5b1fe09	True	True	True
replica_0643__ge4tag	643	ge4tag	30736	4170098	f549d249a861eee2cbb5e759f68379678ed7dce58ef3d1e77723112aa0763ffc	True	True	True
replica_0644__exact3tag	644	exact3tag	108373	15139562	c8957843f2cc2a33f08e3fe787fb1e09d3c0224ae31799c893c6cb8fa51295b1	True	True	True
replica_0644__ge4tag	644	ge4tag	30869	4351649	efbe1972c919834d274f5a349863a38e93d82644d09ed942c91cf84d83cdcb1e	True	True	True
replica_0645__exact3tag	645	exact3tag	108486	14224092	5eea76406f16eff01d693a59fa086bd1dc6e6beb57199e2305a5ef6e123a31d7	True	True	True
replica_0645__ge4tag	645	ge4tag	30808	3834878	00449a9fee4e1e33179e882c3d8c04801b3ddecb1b4afbf684e8074c8288ea54	True	True	True
replica_0646__exact3tag	646	exact3tag	108770	14584616	39f514fd78c3970b20c1c7e59317aff8ead4fbc17df2be318e2f137377e6d9c6	True	True	True
replica_0646__ge4tag	646	ge4tag	30852	4073315	c70702255bb68e27c44720f47e06fdf602ab62ff0fae89bbfa0249f1a2944f7a	True	True	True
replica_0647__exact3tag	647	exact3tag	108281	14532554	edca4361e29c3a1cb133c274efcb0b853368453cddb8674ac9a17c4fc5551d04	True	True	True
replica_0647__ge4tag	647	ge4tag	30771	4126572	a8cb64824fd91c6123903125b0d2308ccb6d9de1436535b99432c02492988871	True	True	True
replica_0648__exact3tag	648	exact3tag	108107	14222705	ff6b0bf75cdc475c0b35dc747ba56d670a743ea2857e46519b0c9199043fa3cc	True	True	True
replica_0648__ge4tag	648	ge4tag	30335	3833367	cd1194bf9e62e9c8e89b17b42b3b7ee3b5354ae647669474a6e76bd19c840fc7	True	True	True
replica_0649__exact3tag	649	exact3tag	109119	14225514	3594cb745c0add70e2f92bb916ee71ee18f369cb46dfe1ac172bc95ae08eca9f	True	True	True
replica_0649__ge4tag	649	ge4tag	30328	4011055	d2fd755e40e185a86fb67818c73764ab7ef7e01389301e1fad5e3041b42e2643	True	True	True
replica_0650__exact3tag	650	exact3tag	108715	14826664	553fd18244bee8f117631a4675f4a4cb908eaeb1f73bb005fcc9803b010e4d70	True	True	True
replica_0650__ge4tag	650	ge4tag	30780	4299128	afb3b564201dd6843cb000cfb9f719182818a35aaed851129ffefa04c8fdbde7	True	True	True
replica_0651__exact3tag	651	exact3tag	108377	14135316	f60318ec139d42f7c9c51a9f84886c952ab9d667119333f9c4dbdd1100ae8197	True	True	True
replica_0651__ge4tag	651	ge4tag	30820	4014118	ab16245519465bfd0d0854d4be3529f7924a077ed2db9ba5d3400eba4202825a	True	True	True
replica_0652__exact3tag	652	exact3tag	108356	14349108	2147c2ed009fb54876fb6bc72f1a7cafa8c00ecabe96b7e6e837bf7597dfec91	True	True	True
replica_0652__ge4tag	652	ge4tag	30576	3995726	8f21b3b2d6dff038b4a56ae737521a535dff4d94c4f792b666d06a399a4f8dc5	True	True	True
replica_0653__exact3tag	653	exact3tag	108633	14420409	3e505938903774090f6d3696797c6be64ad84e747a815ea81863b552e2abd1e1	True	True	True
replica_0653__ge4tag	653	ge4tag	30720	3982557	966947c2c8d9e41407fb2beccca81a8c3193de45e0a5906f6392c7c254eb45fe	True	True	True
replica_0654__exact3tag	654	exact3tag	108640	13514243	938fb3e2c44f4c481c949f18ec3359247e659cc126e80b4735cb8b8e78abf241	True	True	True
replica_0654__ge4tag	654	ge4tag	30733	3670543	a2ceb6a5eb3c2109afb6d9a95cb46aa8b3edda1d88ddb455dff35942207bdd78	True	True	True
replica_0655__exact3tag	655	exact3tag	108907	14460334	0c508b4fce830894510801d00a429c060d028c20568296d305d16baba306a8b4	True	True	True
replica_0655__ge4tag	655	ge4tag	31039	4039127	e7749113bc66fe5d5a4f85fc0983959465f6767bcafb63f5a3048feaedc9afd1	True	True	True
replica_0656__exact3tag	656	exact3tag	108469	13610792	8ba49c0a11a37b271adbd3f785f6c245bf33642eb640f851350f28364e7ba1cf	True	True	True
replica_0656__ge4tag	656	ge4tag	30930	3796103	9854dfadc63156b3c7ff40ce8b5d2060a485df149dc8e86f16ac1b4c7423c356	True	True	True
replica_0657__exact3tag	657	exact3tag	108638	14783727	ede1ef5faa0e373bcd4797e79febb6d3b37cb7a000903adb35307dfe296e0f08	True	True	True
replica_0657__ge4tag	657	ge4tag	30814	4211950	bd5275ae3bea20007f4a4d0cca959da13c5798dbef1a92a8086804926d79cdee	True	True	True
replica_0658__exact3tag	658	exact3tag	108830	14853775	d76ea1d06c43bf06994eaca24aff014ed9550c20300252c3b40ec8d31310d570	True	True	True
replica_0658__ge4tag	658	ge4tag	30624	4263502	b3914e6c07cf53a5ce5667283ad8ba0ea6e16a5594fb51a4ac7bd696da4a23a4	True	True	True
replica_0659__exact3tag	659	exact3tag	108461	14288471	7d2cfd7411eb2426183122c15c4203218bf77ed68b30a4d7d9defccae4f8bc4f	True	True	True
replica_0659__ge4tag	659	ge4tag	30564	3935670	a1eeb6655f9a14544444f6fb57576faefbdd7ce61d1381418b7c01bbff8516ae	True	True	True
replica_0660__exact3tag	660	exact3tag	108831	14403429	ceb7351d1863408aa42d1045b13b28c0ca9cbf8c924935dc3ea3a2b2d08e1d90	True	True	True
replica_0660__ge4tag	660	ge4tag	30874	4140528	831d6a423076c18aa599c0bb1bb48579513d05732d29ca76a24815fa3fa93cc7	True	True	True
replica_0661__exact3tag	661	exact3tag	109023	15532529	9a42a545544a2d594fa79dc023fdf2cab2c97a35351f7ab7c49e34baacee57a4	True	True	True
replica_0661__ge4tag	661	ge4tag	30569	4582377	143e1eab00f94c3d8c537985a2f186bfc9ef1e22f44b6ebe4f6d32ed1c1d73f3	True	True	True
replica_0662__exact3tag	662	exact3tag	108213	14306204	befb78a397505f579f0652235dcc45fe167b5a20e87a594e5f1d40da3942d7d1	True	True	True
replica_0662__ge4tag	662	ge4tag	30473	3999278	19f7803c460752b371a948a4aaa97780f097804b465dc93daa30f35c32b16407	True	True	True
replica_0663__exact3tag	663	exact3tag	108876	15101716	dcf6497102d07c8fdac1925ef7d2401a6ed5b8e1c88ca8d5bac7d50c89d22286	True	True	True
replica_0663__ge4tag	663	ge4tag	30757	4298361	0e49800ecaa7496055da5cd4e641c4c91225501d70d0857b0f6b8ceef8df2c8e	True	True	True
replica_0664__exact3tag	664	exact3tag	108463	15080201	cb117602dc0a3a1769271dcf02180a6e98306775ce4f49613517673cb4c3859c	True	True	True
replica_0664__ge4tag	664	ge4tag	30761	4330671	71e0208234fd8159298e78c7dd77f4704031de601b602188b4c27fd89dedb0bf	True	True	True
replica_0665__exact3tag	665	exact3tag	108490	15072041	7f62d8fe62e1c987de891ab34e5070078d4d87bf3dbc5449dbd9800a8ad6af68	True	True	True
replica_0665__ge4tag	665	ge4tag	30736	4278769	01570633f38a8e5eb3522921a632383a6cdcdfed495de0d7ae74f80802cf7fc6	True	True	True
replica_0666__exact3tag	666	exact3tag	109148	15042851	514806cd3f87f146c391f7389f50d91a20fc80e698c078feb333e336c330e819	True	True	True
replica_0666__ge4tag	666	ge4tag	30562	4379415	9527826763e5fd1d7fb2581ac9ce2dccc684b1c6f9b752e73382236b25201ade	True	True	True
replica_0667__exact3tag	667	exact3tag	108637	14698851	20d3c1d3ebbf75ae31c41d2561dea69b17ea5ea775d7a02ea01afb8d25bfb777	True	True	True
replica_0667__ge4tag	667	ge4tag	30854	4152705	46ad0562ff421144d601c9c67e7f9f07758930b97aff496d5749e4d1f8f6a0ee	True	True	True
replica_0668__exact3tag	668	exact3tag	108099	14264343	fae91e14d7de2680d954ba798e2833e8acb6cd1b39c555ae518d94e6538e9f86	True	True	True
replica_0668__ge4tag	668	ge4tag	30715	4149032	d339dc5effbd8789c1467dd8b2a35f1801ad021b82a5b0c03d3c64eef2038482	True	True	True
replica_0669__exact3tag	669	exact3tag	108244	14708904	4ac1683f8f156e1e8ff334987811382de82cd1c159d79fc61404f4f797abcb05	True	True	True
replica_0669__ge4tag	669	ge4tag	30502	3979496	ec422ab7b134240efcd26eaa8ea2b41da66f30f8f4b7815cfa76306b2916a2b4	True	True	True
replica_0670__exact3tag	670	exact3tag	108107	15034283	34bc26f787ebe5019419a20cfbecc2a6c6df493584e05eafcd7a9b069a563294	True	True	True
replica_0670__ge4tag	670	ge4tag	30748	4504581	3b7d49c3b0fcf9ef0821b852d25579643e786dd33470a9e7cb786f68a013a881	True	True	True
replica_0671__exact3tag	671	exact3tag	108397	13751115	911ccab968576811e4944609a6349c4ea335c8f66df32c9a483eb7113138125d	True	True	True
replica_0671__ge4tag	671	ge4tag	30534	3601983	409ea531cc238e37e838dd93ab4d189798f5f98cc9ec8bca5d6ef4573b12bf35	True	True	True
replica_0672__exact3tag	672	exact3tag	108608	14466135	84500e70f9367549c7edefc9924952aba62d349ebc04f0ccc4a133feccb762ef	True	True	True
replica_0672__ge4tag	672	ge4tag	30762	4172037	a2dce0db6302da63cddbb867d752e254730274aa5075d4543c2c597c2c784072	True	True	True
replica_0673__exact3tag	673	exact3tag	108652	14746213	7d11170f634867066137b5fe77d05d0069caa1f84e224072fd149a4ce10620fe	True	True	True
replica_0673__ge4tag	673	ge4tag	30795	4158637	b04069d22f94d29f37b82ff6aad5a9a4cf24cac1ab60fc4327e3768db0a2a113	True	True	True
replica_0674__exact3tag	674	exact3tag	108357	14867313	eda678b79ae8d99474b3c8bf39c9a613af73df575129d558df2164b13669b33c	True	True	True
replica_0674__ge4tag	674	ge4tag	30651	4345632	3fc912a5e5166283a6bb2a6b4420d0d44636fe0a01e939880fd959ccc3d0c2d5	True	True	True
replica_0675__exact3tag	675	exact3tag	109254	13557760	015ce48da0279686138c8fb751929891e8ae6c46a8bb6deeba3f1854dda0349d	True	True	True
replica_0675__ge4tag	675	ge4tag	30646	3718663	68f5a8319776419d5e1a3489322aaa740f0abfd5aacc0a6c1fe9b5df2e74e0b3	True	True	True
replica_0676__exact3tag	676	exact3tag	108724	14757625	a0234c9f5bb987535201671c5d392441a76d3ed12630bf2428f2e180fe43abf3	True	True	True
replica_0676__ge4tag	676	ge4tag	30573	4275864	16e51a86cd2121ebe37c66ce1addba2eb6928db622f9ef5a31a8a67d642d0b81	True	True	True
replica_0677__exact3tag	677	exact3tag	108537	13977695	d47d96e55073ad1187e171f212c5e30f261b865cb5ec17570e2ffea6fa5da79a	True	True	True
replica_0677__ge4tag	677	ge4tag	30709	3682978	c915d57a54a78469bc74333aaccf990e0be736e7caca53acdc9bcca4d1602599	True	True	True
replica_0678__exact3tag	678	exact3tag	108600	14544727	5c5ec9e9f4285394137d4eb86052eac1db4c1c6febc2c19abd1d0b5e3dd03951	True	True	True
replica_0678__ge4tag	678	ge4tag	30747	4154766	2ae31a914a00a8056a76757d224402b0ccb34de1a4650b7b23f5fc3b6c496de7	True	True	True
replica_0679__exact3tag	679	exact3tag	108346	14804327	74c66a724573486b955ccb153cb992e16abcfb45daa8cf2a6ce5315e0b8670fe	True	True	True
replica_0679__ge4tag	679	ge4tag	30471	4128211	c7b577cf57b961f8fe7af0abb04e5886d9d4c9a2a46ffc43e18c925559ab86b6	True	True	True
replica_0680__exact3tag	680	exact3tag	108884	14508660	a42c51febec7d5bc9b33fc2ea4bf10b6d629adcc36c097a78f724ff093f25a0f	True	True	True
replica_0680__ge4tag	680	ge4tag	30708	4099854	63c8f44dda1199b8a55ccde088fe089b46cfd54172b3319591f8fdefad20d76d	True	True	True
replica_0681__exact3tag	681	exact3tag	108455	14217899	44a7147ec2f5cf22acbbc93a629ce4098823d29dab858916ef6c709ae74b725d	True	True	True
replica_0681__ge4tag	681	ge4tag	30779	3984534	5f258a96db54a4731fb05a5eda593d75ed1feb42639056542006fdefc7a481d4	True	True	True
replica_0682__exact3tag	682	exact3tag	109058	14809603	284835c1f0846007ca1fa399ab1b0aa908484fd727af07b9d3caa43a14ae0897	True	True	True
replica_0682__ge4tag	682	ge4tag	30765	4086775	2dfcda4f56a5bf50aa61dd02764d77fabe5fd1962a79b43632992d97a853cb23	True	True	True
replica_0683__exact3tag	683	exact3tag	109116	14884609	05d6ce0cf2510c8b346af42cf84510c2f1db0dbc269cfd9180f1bc889c9954c4	True	True	True
replica_0683__ge4tag	683	ge4tag	30541	4337642	6b07911dc7099c48bae247f5d9355aad7981c52301b51b6b81191dea7eab8dfd	True	True	True
replica_0684__exact3tag	684	exact3tag	108446	14201058	402c616a69c68c4e9155e8dcb8ea8d9e73701f804ecd53f623ad4914f5dbee0f	True	True	True
replica_0684__ge4tag	684	ge4tag	30539	3848292	2e0d3c35c5744faaf86e1f089e63ceb82d5dde2d1c3c7c2bd9b95267745cd66f	True	True	True
replica_0685__exact3tag	685	exact3tag	108832	13861515	94b909d0c2c688381577cce519336e7ac8b4a09083983b8c779f0776fd4a410b	True	True	True
replica_0685__ge4tag	685	ge4tag	30640	3810435	73e5b4c6565227537bc6ea3900c6ed74e83901fc5757ddb6b5b031c12abee736	True	True	True
replica_0686__exact3tag	686	exact3tag	108712	13898574	42cc739ac988489a971579c2e07162afeed79a0d7e60aed33bb6ce746ee68031	True	True	True
replica_0686__ge4tag	686	ge4tag	30435	3811192	bdd1673b133c9089b21a5a461d0976c80135e3cbb4818a1e73d42b8afa1646cf	True	True	True
replica_0687__exact3tag	687	exact3tag	108644	14429280	a3b60f606e4cd7884d9737a3ba9aaefb501459bf7fc0c0b61c33d13523f38110	True	True	True
replica_0687__ge4tag	687	ge4tag	30859	4098920	97139fbffab17d5ff9cf3943e75254260c0d8e5a19ded1833ceec0023d397925	True	True	True
replica_0688__exact3tag	688	exact3tag	107991	15065382	a598133ab2f86a929be2ea82ef54de5b43b2dc52835dddc863c323f5d1e5ecf9	True	True	True
replica_0688__ge4tag	688	ge4tag	30686	4255521	8e17d031ac9dd9fd391fb5602c3abe49bdfc4cb47f33220d324cc857b05aaf24	True	True	True
replica_0689__exact3tag	689	exact3tag	108447	15272173	37de27d0d633ced9cbc03b50322fc71e63b87e3cfec1e1b04c0c87016c87febf	True	True	True
replica_0689__ge4tag	689	ge4tag	30269	4241541	9f364c94e45389702ba0a35c85c9180784744797eeb6d94d632394a3aeb5b8e4	True	True	True
replica_0690__exact3tag	690	exact3tag	109131	13627194	5bbd6df8aaa9c538b1e19331b2849c540379425a1181230400141c4209a4b579	True	True	True
replica_0690__ge4tag	690	ge4tag	30857	3596767	d23431b2dfe94877427e5b017100297c581788ceafd03d099a82552de88ab712	True	True	True
replica_0691__exact3tag	691	exact3tag	108900	14973553	e060d4ea9ca271b6cf44d53494bcb1c8221a4c18ab26f4a3486036ecef6d3469	True	True	True
replica_0691__ge4tag	691	ge4tag	30713	4264503	3cc7c28ae895d62eb1fffbfb83b379964d656fb0e7a28222cf37865c7eca1ad1	True	True	True
replica_0692__exact3tag	692	exact3tag	108483	14523037	56834a7930336b5f341a933f195670a984094447d83735a75395c2281f9d8cf7	True	True	True
replica_0692__ge4tag	692	ge4tag	30571	3840063	edad6e98265dbcdd2c1792b05fe572bf16a44befb83a0db1e67b0356c0f87d79	True	True	True
replica_0693__exact3tag	693	exact3tag	108199	14047358	0140dab0885270ba9eff6b6c4e7c63d880801c333914cd0be954286278ff9cf4	True	True	True
replica_0693__ge4tag	693	ge4tag	30493	3836388	e0cc822d3cac24bec1db2a0301110ef51e12918c8fffe0b53e7d6c6b1e4f593e	True	True	True
replica_0694__exact3tag	694	exact3tag	109598	14409331	a33930fd56dd61036566957c3012c8d66d1f1954e13a6f4dfe1f9169ff7aed3f	True	True	True
replica_0694__ge4tag	694	ge4tag	30737	3948306	b11d106f2f4bef3db08e8a8f50456576faebfb5c3a204b0ce688f1ebd74a92c8	True	True	True
replica_0695__exact3tag	695	exact3tag	108667	14961702	5d339294ba023f80415a2d515e27998b23d19fe5d28efa5fae4bf552a448f31c	True	True	True
replica_0695__ge4tag	695	ge4tag	30905	4334913	6cc338ec2e2f6d9594475ee1d86ce92fb5e3a7192333c76ea4f6acb331a4fe8b	True	True	True
replica_0696__exact3tag	696	exact3tag	109184	14760494	3138a1e7cb059629dee11bb60eaf94a1c1243aaeaa414e7eb0377d75dc3c4dd1	True	True	True
