sample_class	process_or_mode	campaign	source_scope	source_path	source_tag	field	value	status	remote_bundle_path	source_kind	source_paths	source_member_sha256s	source_bundle_sha256	identity_pass
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718			qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1122_seed1211122	pthat_max_GeV	100	qcd_exact_metadata_candidate_recovered	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1122_seed1211122_bundle.tar.gz	exact_small_bundle_provenance_member	./metadata/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1122_seed1211122_generator.json,./metadata/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1122_seed1211122_provenance.json	1a29942a9e1df225b215683e4771fb5d9ef5976e9dea0827d012ec55ba0e047f,b284c71c0112cae714c36a204734c6b45b0f7c9f05226d83b984bb178771afcc	0d1c9712011606e862ad93a49e0f44fb3bd2926f0900b1471f43f84f149d375d	True
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718			qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1122_seed1211122	pthat_min_GeV	75	qcd_exact_metadata_candidate_recovered	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1122_seed1211122_bundle.tar.gz	exact_small_bundle_provenance_member	./metadata/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1122_seed1211122_generator.json,./metadata/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1122_seed1211122_provenance.json	1a29942a9e1df225b215683e4771fb5d9ef5976e9dea0827d012ec55ba0e047f,b284c71c0112cae714c36a204734c6b45b0f7c9f05226d83b984bb178771afcc	0d1c9712011606e862ad93a49e0f44fb3bd2926f0900b1471f43f84f149d375d	True
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718			qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1122_seed1211122	seed	1211122	qcd_exact_metadata_candidate_recovered	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1122_seed1211122_bundle.tar.gz	exact_small_bundle_provenance_member	./metadata/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1122_seed1211122_generator.json,./metadata/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1122_seed1211122_provenance.json	1a29942a9e1df225b215683e4771fb5d9ef5976e9dea0827d012ec55ba0e047f,b284c71c0112cae714c36a204734c6b45b0f7c9f05226d83b984bb178771afcc	0d1c9712011606e862ad93a49e0f44fb3bd2926f0900b1471f43f84f149d375d	True
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718			qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1122_seed1211122	shard_id	1122	qcd_exact_metadata_candidate_recovered	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1122_seed1211122_bundle.tar.gz	exact_small_bundle_provenance_member	./metadata/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1122_seed1211122_provenance.json	b284c71c0112cae714c36a204734c6b45b0f7c9f05226d83b984bb178771afcc	0d1c9712011606e862ad93a49e0f44fb3bd2926f0900b1471f43f84f149d375d	True
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718			qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1122_seed1211122	sigma_gen_pb	3065583.701928365	qcd_exact_metadata_candidate_recovered	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1122_seed1211122_bundle.tar.gz	exact_small_bundle_provenance_member	./metadata/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1122_seed1211122_generator.json,./metadata/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1122_seed1211122_provenance.json	1a29942a9e1df225b215683e4771fb5d9ef5976e9dea0827d012ec55ba0e047f,b284c71c0112cae714c36a204734c6b45b0f7c9f05226d83b984bb178771afcc	0d1c9712011606e862ad93a49e0f44fb3bd2926f0900b1471f43f84f149d375d	True
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	approved_local_text	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/receipts/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_84901352_job89_bin1_shard1122_receipt.json	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1122_seed1211122	stage	complete_copied_and_verified	structured_metadata_candidate						
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718			qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1122_seed1211122	sum_event_weights	10001.953520007615	qcd_exact_metadata_candidate_recovered	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1122_seed1211122_bundle.tar.gz	exact_small_bundle_provenance_member	./metadata/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1122_seed1211122_generator.json,./metadata/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1122_seed1211122_provenance.json	1a29942a9e1df225b215683e4771fb5d9ef5976e9dea0827d012ec55ba0e047f,b284c71c0112cae714c36a204734c6b45b0f7c9f05226d83b984bb178771afcc	0d1c9712011606e862ad93a49e0f44fb3bd2926f0900b1471f43f84f149d375d	True
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718			qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1122_seed1211122	sum_squared_event_weights	10004.07267066263	qcd_exact_metadata_candidate_recovered	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1122_seed1211122_bundle.tar.gz	exact_small_bundle_provenance_member	./metadata/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1122_seed1211122_generator.json,./metadata/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1122_seed1211122_provenance.json	1a29942a9e1df225b215683e4771fb5d9ef5976e9dea0827d012ec55ba0e047f,b284c71c0112cae714c36a204734c6b45b0f7c9f05226d83b984bb178771afcc	0d1c9712011606e862ad93a49e0f44fb3bd2926f0900b1471f43f84f149d375d	True
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	approved_local_text	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/background_frozen_v2_strict493_materialization_20260724_v1/receipts/0097_qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1122_seed1211122_materialization_receipt.json	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1122_seed1211122	target_tag	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1122_seed1211122	structured_metadata_candidate						
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718			qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1123_seed1211123	event_weight_convention	pythia_info_weight_normalized_to_sigma_gen	qcd_exact_metadata_candidate_recovered	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1123_seed1211123_bundle.tar.gz	exact_small_bundle_provenance_member	./metadata/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1123_seed1211123_generator.json,./metadata/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1123_seed1211123_provenance.json	3c85a51cedfb002a2911dca5cc4def06940d2fd63b4f5986fdcb3cad29e3fa39,e1ca4abe127f6c0f1f45ac25229d7506c6e5bd2a27482d18bb31d29cf2a3344c	3df10f0004bb9f0d4ecf905084e30918755ba63083dfc607348be3e509cb4072	True
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	approved_local_text	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/background_frozen_v2_strict493_materialization_20260724_v1/receipts/0098_qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1123_seed1211123_materialization_receipt.json	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1123_seed1211123	generated_events	10000	structured_metadata_candidate						
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718			qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1123_seed1211123	max_event_weight	1.1815592563447836	qcd_exact_metadata_candidate_recovered	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1123_seed1211123_bundle.tar.gz	exact_small_bundle_provenance_member	./metadata/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1123_seed1211123_generator.json,./metadata/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1123_seed1211123_provenance.json	3c85a51cedfb002a2911dca5cc4def06940d2fd63b4f5986fdcb3cad29e3fa39,e1ca4abe127f6c0f1f45ac25229d7506c6e5bd2a27482d18bb31d29cf2a3344c	3df10f0004bb9f0d4ecf905084e30918755ba63083dfc607348be3e509cb4072	True
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718			qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1123_seed1211123	min_event_weight	1	qcd_exact_metadata_candidate_recovered	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1123_seed1211123_bundle.tar.gz	exact_small_bundle_provenance_member	./metadata/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1123_seed1211123_generator.json,./metadata/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1123_seed1211123_provenance.json	3c85a51cedfb002a2911dca5cc4def06940d2fd63b4f5986fdcb3cad29e3fa39,e1ca4abe127f6c0f1f45ac25229d7506c6e5bd2a27482d18bb31d29cf2a3344c	3df10f0004bb9f0d4ecf905084e30918755ba63083dfc607348be3e509cb4072	True
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718			qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1123_seed1211123	n_events	10000	qcd_exact_metadata_candidate_recovered	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1123_seed1211123_bundle.tar.gz	exact_small_bundle_provenance_member	./metadata/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1123_seed1211123_generator.json,./metadata/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1123_seed1211123_provenance.json	3c85a51cedfb002a2911dca5cc4def06940d2fd63b4f5986fdcb3cad29e3fa39,e1ca4abe127f6c0f1f45ac25229d7506c6e5bd2a27482d18bb31d29cf2a3344c	3df10f0004bb9f0d4ecf905084e30918755ba63083dfc607348be3e509cb4072	True
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718			qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1123_seed1211123	pthat_max_GeV	100	qcd_exact_metadata_candidate_recovered	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1123_seed1211123_bundle.tar.gz	exact_small_bundle_provenance_member	./metadata/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1123_seed1211123_generator.json,./metadata/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1123_seed1211123_provenance.json	3c85a51cedfb002a2911dca5cc4def06940d2fd63b4f5986fdcb3cad29e3fa39,e1ca4abe127f6c0f1f45ac25229d7506c6e5bd2a27482d18bb31d29cf2a3344c	3df10f0004bb9f0d4ecf905084e30918755ba63083dfc607348be3e509cb4072	True
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718			qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1123_seed1211123	pthat_min_GeV	75	qcd_exact_metadata_candidate_recovered	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1123_seed1211123_bundle.tar.gz	exact_small_bundle_provenance_member	./metadata/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1123_seed1211123_generator.json,./metadata/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1123_seed1211123_provenance.json	3c85a51cedfb002a2911dca5cc4def06940d2fd63b4f5986fdcb3cad29e3fa39,e1ca4abe127f6c0f1f45ac25229d7506c6e5bd2a27482d18bb31d29cf2a3344c	3df10f0004bb9f0d4ecf905084e30918755ba63083dfc607348be3e509cb4072	True
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718			qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1123_seed1211123	seed	1211123	qcd_exact_metadata_candidate_recovered	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1123_seed1211123_bundle.tar.gz	exact_small_bundle_provenance_member	./metadata/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1123_seed1211123_generator.json,./metadata/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1123_seed1211123_provenance.json	3c85a51cedfb002a2911dca5cc4def06940d2fd63b4f5986fdcb3cad29e3fa39,e1ca4abe127f6c0f1f45ac25229d7506c6e5bd2a27482d18bb31d29cf2a3344c	3df10f0004bb9f0d4ecf905084e30918755ba63083dfc607348be3e509cb4072	True
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718			qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1123_seed1211123	shard_id	1123	qcd_exact_metadata_candidate_recovered	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1123_seed1211123_bundle.tar.gz	exact_small_bundle_provenance_member	./metadata/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1123_seed1211123_provenance.json	e1ca4abe127f6c0f1f45ac25229d7506c6e5bd2a27482d18bb31d29cf2a3344c	3df10f0004bb9f0d4ecf905084e30918755ba63083dfc607348be3e509cb4072	True
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718			qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1123_seed1211123	sigma_gen_pb	3068874.8809858467	qcd_exact_metadata_candidate_recovered	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1123_seed1211123_bundle.tar.gz	exact_small_bundle_provenance_member	./metadata/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1123_seed1211123_generator.json,./metadata/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1123_seed1211123_provenance.json	3c85a51cedfb002a2911dca5cc4def06940d2fd63b4f5986fdcb3cad29e3fa39,e1ca4abe127f6c0f1f45ac25229d7506c6e5bd2a27482d18bb31d29cf2a3344c	3df10f0004bb9f0d4ecf905084e30918755ba63083dfc607348be3e509cb4072	True
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	approved_local_text	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/receipts/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_84901352_job90_bin1_shard1123_receipt.json	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1123_seed1211123	stage	complete_copied_and_verified	structured_metadata_candidate						
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718			qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1123_seed1211123	sum_event_weights	10002.029954423879	qcd_exact_metadata_candidate_recovered	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1123_seed1211123_bundle.tar.gz	exact_small_bundle_provenance_member	./metadata/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1123_seed1211123_generator.json,./metadata/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1123_seed1211123_provenance.json	3c85a51cedfb002a2911dca5cc4def06940d2fd63b4f5986fdcb3cad29e3fa39,e1ca4abe127f6c0f1f45ac25229d7506c6e5bd2a27482d18bb31d29cf2a3344c	3df10f0004bb9f0d4ecf905084e30918755ba63083dfc607348be3e509cb4072	True
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718			qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1123_seed1211123	sum_squared_event_weights	10004.245027687055	qcd_exact_metadata_candidate_recovered	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1123_seed1211123_bundle.tar.gz	exact_small_bundle_provenance_member	./metadata/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1123_seed1211123_generator.json,./metadata/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1123_seed1211123_provenance.json	3c85a51cedfb002a2911dca5cc4def06940d2fd63b4f5986fdcb3cad29e3fa39,e1ca4abe127f6c0f1f45ac25229d7506c6e5bd2a27482d18bb31d29cf2a3344c	3df10f0004bb9f0d4ecf905084e30918755ba63083dfc607348be3e509cb4072	True
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	approved_local_text	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/background_frozen_v2_strict493_materialization_20260724_v1/receipts/0098_qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1123_seed1211123_materialization_receipt.json	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1123_seed1211123	target_tag	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1123_seed1211123	structured_metadata_candidate						
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718			qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1124_seed1211124	event_weight_convention	pythia_info_weight_normalized_to_sigma_gen	qcd_exact_metadata_candidate_recovered	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1124_seed1211124_bundle.tar.gz	exact_small_bundle_provenance_member	./metadata/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1124_seed1211124_generator.json,./metadata/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1124_seed1211124_provenance.json	2a2ba97c8391fd93569d865d55c0c8bc0f03c6a0fd506d531f4c9a12e6ee1362,add0c27dbd3209ea13bf7b662e089fb47d6dbda3bc3df6908a612f3202b490d2	a772d285a525e1c839efd0b55d59ced60e14f59dbc224e95aded0b2856af70f2	True
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718	approved_local_text	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/background_frozen_v2_strict493_materialization_20260724_v1/receipts/0246_qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1124_seed1211124_materialization_receipt.json	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1124_seed1211124	generated_events	10000	structured_metadata_candidate						
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718			qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1124_seed1211124	max_event_weight	1.1548875491554988	qcd_exact_metadata_candidate_recovered	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1124_seed1211124_bundle.tar.gz	exact_small_bundle_provenance_member	./metadata/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1124_seed1211124_generator.json,./metadata/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1124_seed1211124_provenance.json	2a2ba97c8391fd93569d865d55c0c8bc0f03c6a0fd506d531f4c9a12e6ee1362,add0c27dbd3209ea13bf7b662e089fb47d6dbda3bc3df6908a612f3202b490d2	a772d285a525e1c839efd0b55d59ced60e14f59dbc224e95aded0b2856af70f2	True
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718			qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1124_seed1211124	min_event_weight	1	qcd_exact_metadata_candidate_recovered	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1124_seed1211124_bundle.tar.gz	exact_small_bundle_provenance_member	./metadata/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1124_seed1211124_generator.json,./metadata/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1124_seed1211124_provenance.json	2a2ba97c8391fd93569d865d55c0c8bc0f03c6a0fd506d531f4c9a12e6ee1362,add0c27dbd3209ea13bf7b662e089fb47d6dbda3bc3df6908a612f3202b490d2	a772d285a525e1c839efd0b55d59ced60e14f59dbc224e95aded0b2856af70f2	True
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718			qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1124_seed1211124	n_events	10000	qcd_exact_metadata_candidate_recovered	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1124_seed1211124_bundle.tar.gz	exact_small_bundle_provenance_member	./metadata/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1124_seed1211124_generator.json,./metadata/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1124_seed1211124_provenance.json	2a2ba97c8391fd93569d865d55c0c8bc0f03c6a0fd506d531f4c9a12e6ee1362,add0c27dbd3209ea13bf7b662e089fb47d6dbda3bc3df6908a612f3202b490d2	a772d285a525e1c839efd0b55d59ced60e14f59dbc224e95aded0b2856af70f2	True
background	qcd_hardqcd	qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718			qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1124_seed1211124	pthat_max_GeV	100	qcd_exact_metadata_candidate_recovered	/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1124_seed1211124_bundle.tar.gz	exact_small_bundle_provenance_member	./metadata/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1124_seed1211124_generator.json,./metadata/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1124_seed1211124_provenance.json	2a2ba97c8391fd93569d865d55c0c8bc0f03c6a0fd506d531f4c9a12e6ee1362,add0c27dbd3209ea13bf7b662e089fb47d6dbda3bc3df6908a612f3202b490d2	a772d285a525e1c839efd0b55d59ced60e14f59dbc224e95aded0b2856af70f2	True
